Movie Name,Release Date,Genre,Budget,Gross
Flatliners, 1990/8/10,Thriller/Suspense,26000000.0,61308153.0
Flawless, 1999/11/24,Drama,27000000.0,4485485.0
Fled, 1996/7/19,Action,30000000.0,17192205.0
Flicka, 2006/10/20,Drama,15000000.0,21000147.0
Flight, 2012/11/2,Drama,31000000.0,93772375.0
Flight of the Intruder, 1991/1/18,Action,35000000.0,14471440.0
Flight of the Phoenix, 2004/12/17,Adventure,75000000.0,21009180.0
Flightplan, 2005/9/23,Thriller/Suspense,55000000.0,89706988.0
The Flintstones in Viva Rock Vegas, 2000/4/28,Comedy,58000000.0,35231365.0
The Flintstones, 1994/5/27,Comedy,45000000.0,130531208.0
Flipped, 2010/8/6,Romantic Comedy,14000000.0,1755212.0
Flipper, 1996/5/17,Comedy,25530000.0,20080020.0
Flirting with Disaster, 1996/3/22,Comedy,7000000.0,14853474.0
Flubber, 1997/11/26,Comedy,80000000.0,92993801.0
Flushed Away, 2006/11/3,Comedy,149000000.0,64665672.0
Fly Me To the Moon, 2008/8/15,Adventure,25000000.0,14543943.0
Flyboys, 2006/9/22,Drama,60000000.0,13090630.0
Flywheel, 2003/12/31,Drama,20000.0,0.0
The Fog, 1980/2/1,Horror,1000000.0,21378361.0
The Fog, 2005/10/14,Horror,18000000.0,29511112.0
Fong juk, 2007/8/31,Action,4500000.0,51957.0
"Food, Inc.", 2009/6/12,Documentary,1000000.0,4417674.0
Foodfight!, 2009/12/31,Comedy,65000000.0,0.0
Foolish, 1999/4/9,Comedy,1600000.0,6026908.0
Fool's Gold, 2008/2/8,Adventure,72500000.0,70231041.0
Footloose, 1984/2/17,Musical,8200000.0,80000000.0
Footloose, 2011/10/14,Musical,24000000.0,51802742.0
For Colored Girls, 2010/11/5,Drama,21000000.0,37729698.0
For Greater Glory, 2012/6/1,Action,12000000.0,5669081.0
For Love of the Game, 1999/9/17,Drama,50000000.0,35188640.0
For Your Consideration, 2006/11/17,Comedy,12000000.0,5549923.0
For Your Eyes Only, 1981/6/26,Action,28000000.0,54800000.0
The Forbidden Kingdom, 2008/4/18,Action,55000000.0,52075270.0
Force 10 from Navarone, 1978/12/22,Action,5000000.0,7100000.0
Forget Me Not, 2011/5/24,Horror,1300000.0,0.0
Forgetting Sarah Marshall, 2008/4/18,Comedy,30000000.0,63172463.0
The Forgotten, 2004/9/24,Thriller/Suspense,50000000.0,66711892.0
Formula 51, 2002/10/18,Action,27000000.0,5204007.0
Forrest Gump, 1994/7/6,Drama,55000000.0,329694499.0
The Forsaken, 2001/4/27,Horror,5000000.0,6755271.0
Fort McCoy, 2014/8/15,Drama,3000000.0,57405.0
Fortress, 1993/9/3,Action,12000000.0,6730578.0
Forty Shades of Blue, 2005/9/28,Drama,1500000.0,75828.0
The Fountain, 2006/11/22,Drama,35000000.0,10144010.0
Four Brothers, 2005/8/12,Drama,30000000.0,74494381.0
Four Christmases, 2008/11/26,Comedy,80000000.0,120146040.0
The Four Feathers, 2002/9/20,Drama,35000000.0,18306166.0
Four Rooms, 1995/12/25,Comedy,4000000.0,4301000.0
The Four Seasons, 1981/5/22,Comedy,6500000.0,42488161.0
Four Weddings and a Funeral, 1994/3/9,Romantic Comedy,4500000.0,52700832.0
The Fourth Kind, 2009/11/6,Thriller/Suspense,10000000.0,26218170.0
Frailty, 2002/4/12,Thriller/Suspense,11000000.0,13110448.0
Frankenstein, 1994/11/4,Horror,45000000.0,22006296.0
Frankenweenie, 2012/10/5,Comedy,39000000.0,35287788.0
Freakonomics, 2010/10/1,Documentary,2900000.0,101270.0
Freaky Deaky, 2011/12/31,Comedy,6000000.0,0.0
Freaky Friday, 2003/8/6,Comedy,26000000.0,110222438.0
Freddy Got Fingered, 2001/4/20,Comedy,15000000.0,14249005.0
Freddy vs. Jason, 2003/8/15,Horror,25000000.0,82622655.0
Freddy's Dead: The Final Nightmare, 1991/9/13,Horror,5000000.0,34872033.0
Free Birds, 2013/11/1,Comedy,55000000.0,55750480.0
Freedom Writers, 2007/1/5,Drama,21000000.0,36605602.0
Freeway, 1996/8/23,Comedy,3000000.0,295493.0
Freeze Frame, 2004/12/10,Thriller/Suspense,2000000.0,0.0
The French Connection, 1971/10/9,Drama,2200000.0,41158757.0
Frenzy, 1972/6/21,Thriller/Suspense,3500000.0,12600000.0
Frequency, 2000/4/28,Drama,31000000.0,44983704.0
Frida, 2002/10/25,Drama,12000000.0,25885000.0
Friday, 1995/4/26,Comedy,3500000.0,27467564.0
Friday After Next, 2002/11/22,Comedy,10000000.0,33253609.0
Friday Night Lights, 2004/10/8,Drama,30000000.0,61255921.0
Friday the 13th, 1980/5/9,Horror,550000.0,39754601.0
Friday the 13th, 2009/2/13,Horror,17000000.0,65002019.0
Friday the 13th Part 2, 1981/4/30,Horror,1250000.0,21722776.0
Friday the 13th Part 3, 1982/8/13,Horror,2250000.0,36690067.0
Friday the 13th Part IV: The Final Chapter, 1984/4/13,Horror,2600000.0,32980880.0
Friday the 13th Part V: A New Beginning, 1985/3/22,Horror,2200000.0,21930418.0
Friday the 13th Part VI: Jason Lives, 1986/8/1,Horror,3000000.0,19472057.0
Friday the 13th Part VII: The New Blood, 1988/5/13,Horror,2800000.0,19170001.0
Friday the 13th Part VIII: Jason Takes Manhattan, 1989/7/28,Horror,5000000.0,14343976.0
Friends with Benefits, 2011/7/22,Romantic Comedy,35000000.0,55802754.0
Friends with Money, 2006/4/7,Comedy,6500000.0,13368437.0
Fright Night, 2011/8/19,Horror,30000000.0,18298649.0
From Dusk Till Dawn, 1996/1/19,Horror,20000000.0,25728961.0
From Hell, 2001/10/19,Thriller/Suspense,35000000.0,31598308.0
From Justin to Kelly, 2003/6/20,Musical,12000000.0,4922166.0
From Paris With Love, 2010/2/5,Thriller/Suspense,52000000.0,24077427.0
From Russia With Love, 1964/4/8,Action,2000000.0,24800000.0
The Front Page, 1974/12/17,Comedy,4000000.0,15000000.0
Frost/Nixon, 2008/12/5,Drama,29000000.0,18622031.0
Frozen, 2013/11/22,Adventure,150000000.0,400737000.0
The Frozen Ground, 2013/8/23,Thriller/Suspense,19200000.0,0.0
Frozen River, 2008/8/1,Drama,1000000.0,2511476.0
The Frozen, 2012/12/18,Thriller/Suspense,250000.0,0.0
Fruitvale Station, 2013/7/12,Drama,900000.0,16098998.0
The Fugitive, 1993/8/6,Thriller/Suspense,44000000.0,183875760.0
Full Frontal, 2002/8/2,Comedy,2000000.0,2512846.0
The Full Monty, 1997/8/13,Comedy,3500000.0,45950122.0
Fun Size , 2012/10/26,Comedy,14000000.0,9409538.0
Fun With Dick And Jane, 2005/12/21,Comedy,140000000.0,110550000.0
The Funeral, 1996/11/1,Drama,12500000.0,1212799.0
Funny Ha Ha, 2005/4/29,Comedy,30000.0,77070.0
Funny People, 2009/7/31,Comedy,72500000.0,51855045.0
A Funny Thing Happened on the Way to the Forum, 2014/9/9,Musical,20000000.0,0.0
FUR: An Imaginary Portrait of Diane Arbus, 2006/11/10,Drama,16800000.0,223202.0
Furry Vengeance, 2010/4/30,Comedy,35000000.0,17630465.0
Fury, 2014/10/17,Drama,80000000.0,0.0
The Future, 2011/7/29,Drama,1000000.0,568662.0
N-Secure, 2010/10/15,Thriller/Suspense,1600000.0,2595644.0
Nacho Libre, 2006/6/16,Comedy,32000000.0,80197993.0
The Naked Gun 2½: The Smell of Fear, 1991/6/28,Comedy,23000000.0,86930411.0
Naked Gun 33 1/3: The Final Insult, 1994/3/18,Comedy,30000000.0,51041856.0
Namastey London, 2007/3/23,Romantic Comedy,8400000.0,1207007.0
The Namesake, 2007/3/9,Drama,8500000.0,13610521.0
Nancy Drew, 2007/6/15,Thriller/Suspense,2000000.0,25584685.0
Nanjing! Nanjing!, 2011/5/11,Drama,12000000.0,122558.0
Mozart's Sister, 2011/8/19,Drama,4500000.0,707885.0
Nanny McPhee, 2006/1/27,Comedy,25000000.0,47279279.0
Nanny McPhee and the Big Bang, 2010/8/20,Adventure,35000000.0,29197642.0
Napoleon Dynamite, 2004/6/11,Comedy,400000.0,44540956.0
Narc, 2002/12/20,Thriller/Suspense,7500000.0,10465659.0
National Lampoon's Animal House, 1978/7/28,Comedy,3000000.0,141600000.0
National Lampoon's Van Wilder, 2002/4/5,Comedy,6000000.0,21305259.0
National Treasure, 2004/11/19,Adventure,100000000.0,173005002.0
The Nativity Story, 2006/12/1,Drama,35000000.0,37629831.0
Neal n' Nikki, 2005/12/9,Drama,1300000.0,100358.0
Nebraska, 2013/11/15,Drama,12000000.0,17654912.0
Need for Speed, 2014/3/14,Action,66000000.0,43568507.0
The Negotiator, 1998/7/29,Action,50000000.0,44705766.0
The Watch, 2012/7/27,Comedy,55000000.0,34353000.0
Neighbors, 2014/5/9,Comedy,18000000.0,150086800.0
The Net, 1995/7/28,Thriller/Suspense,22000000.0,50621733.0
Network, 1976/1/1,Drama,3800000.0,23689877.0
Never Again, 2002/7/12,Romantic Comedy,500000.0,307631.0
Never Back Down, 2008/3/14,Action,21000000.0,24850922.0
Never Let Me Go, 2010/9/15,Drama,15000000.0,2434652.0
Never Say Never Again, 1983/10/7,Action,36000000.0,55500000.0
The New Guy, 2002/5/10,Comedy,13000000.0,28972187.0
New in Town, 2009/1/30,Romantic Comedy,8000000.0,16734283.0
The Twilight Saga: New Moon, 2009/11/20,Drama,50000000.0,296623634.0
Wes Craven's New Nightmare, 1994/10/14,Horror,8000000.0,18090181.0
The New World, 2005/12/25,Adventure,30000000.0,12712093.0
New Year's Eve, 2011/12/9,Romantic Comedy,26000000.0,54544638.0
New York Minute, 2004/5/7,Comedy,40000000.0,14018364.0
"New York, New York", 1977/6/22,Musical,14000000.0,13800000.0
New York Stories, 1989/3/1,Drama,15000000.0,10763469.0
Newlyweds, 2012/1/13,Comedy,9000.0,4584.0
The Newton Boys, 1998/3/27,Drama,27000000.0,10341093.0
The Next Best Thing, 2000/3/3,Drama,25000000.0,14983572.0
Next Day Air, 2009/5/8,Comedy,3000000.0,10027047.0
Next Friday, 2000/1/12,Comedy,9500000.0,57176582.0
"Next Stop, Wonderland", 1998/8/21,Romantic Comedy,1000000.0,3395581.0
The Next Three Days, 2010/11/19,Thriller/Suspense,30000000.0,21148651.0
Niagara, 1953/1/21,Thriller/Suspense,1250000.0,2500000.0
Nicholas Nickleby, 2002/12/27,Drama,10000000.0,1562800.0
Nick and Norah's Infinite Playlist, 2008/10/3,Drama,10000000.0,31487293.0
Night at the Museum, 2006/12/22,Comedy,110000000.0,250863268.0
Night at the Museum: Battle of the Smithsonian, 2009/5/22,Comedy,150000000.0,177243721.0
A Night at the Roxbury, 1998/10/2,Comedy,17000000.0,30331165.0
Night Lights, 2014/8/15,Drama,250000.0,12848.0
The Night Listener, 2006/8/4,Drama,4000000.0,7836393.0
Night of the Living Dead, 1990/10/19,Horror,4200000.0,5835247.0
Night of the Living Dead, 1968/10/1,Horror,114000.0,12000000.0
Nighthawks, 1981/4/10,Action,5000000.0,14600000.0
A Nightmare On Elm Street 3: Dream Warriors, 1987/2/27,Horror,5000000.0,44793222.0
A Nightmare on Elm Street 4: The Dream Master, 1988/8/19,Horror,13000000.0,49369899.0
A Nightmare on Elm Street, 1984/11/9,Horror,1800000.0,25504513.0
A Nightmare on Elm Street, 2010/4/30,Horror,35000000.0,63075011.0
A Nightmare On Elm Street Part 2: Freddy's Revenge, 1985/11/1,Horror,3000000.0,21163999.0
A Nightmare On Elm Street: The Dream Child, 1989/8/11,Horror,6000000.0,22168359.0
Nikita, 1991/3/8,Thriller/Suspense,7000000.0,5017971.0
Nim's Island, 2008/4/4,Adventure,37000000.0,48006762.0
Nine, 2009/12/18,Musical,80000000.0,19676965.0
Nine 1/2 Weeks, 1986/2/21,Drama,18000000.0,6734844.0
Ninja Assassin, 2009/11/25,Action,50000000.0,38122883.0
The Ninth Gate, 2000/3/10,Thriller/Suspense,38000000.0,18653746.0
Nixon, 1995/12/20,Drama,45000000.0,13668249.0
No Country for Old Men, 2007/11/9,Action,25000000.0,74273505.0
No End In Sight, 2007/7/27,Documentary,2000000.0,1433319.0
No Good Deed, 2014/9/12,Thriller/Suspense,13200000.0,24500000.0
No Man's Land, 2001/12/7,Drama,1000000.0,1067481.0
No Man's Land: The Rise of Reeker, 2008/10/14,Horror,2000000.0,0.0
No Reservations, 2007/7/27,Romantic Comedy,28000000.0,43107979.0
No se Aceptan Devoluciones, 2013/8/30,Comedy,5000000.0,44467206.0
No Strings Attached, 2011/1/21,Romantic Comedy,25000000.0,70662220.0
Noah, 2014/3/28,Drama,130000000.0,101200044.0
Nochnoy dozor, 2006/2/17,Action,4200000.0,1502188.0
Le nom des gens, 2011/6/24,Comedy,4600000.0,514237.0
Nomad, 2007/3/16,Drama,40000000.0,79123.0
Non-Stop, 2014/2/28,Action,50000000.0,91742160.0
North Country, 2005/10/21,Drama,30000000.0,18324242.0
Northfork, 2003/7/11,Drama,1900000.0,1420578.0
Not Another Teen Movie, 2001/12/14,Comedy,15000000.0,37882551.0
Not Easily Broken, 2009/1/9,Drama,5000000.0,10572742.0
The Notebook, 2004/6/25,Drama,30000000.0,81001787.0
Notes on a Scandal, 2006/12/25,Drama,27500000.0,17510118.0
Nothing To Lose, 1997/7/18,Comedy,25000000.0,44480039.0
Notorious, 1946/1/1,Thriller/Suspense,2000000.0,24464742.0
Notorious, 2009/1/16,Drama,19000000.0,36843682.0
Notting Hill, 1999/5/28,Romantic Comedy,42000000.0,116089678.0
November, 2005/7/22,Drama,250000.0,191862.0
The November Man, 2014/8/27,Thriller/Suspense,15000000.0,22545639.0
Novocaine, 2001/11/16,Comedy,6000000.0,2025238.0
Now is Good, 2013/1/8,Drama,500000.0,0.0
Now You See Me, 2013/5/31,Thriller/Suspense,75000000.0,117723989.0
Nowhere Boy, 2010/10/8,Drama,1900000.0,1445366.0
Nowhere in Africa, 2003/3/7,Drama,6500000.0,6173485.0
Nowhere to Run, 1993/1/15,Action,15000000.0,22189039.0
Nueve Reinas, 2002/4/19,Drama,1500000.0,1222889.0
The Number 23, 2007/2/23,Thriller/Suspense,32000000.0,35193167.0
Nurse Betty, 2000/9/8,Black Comedy,24000000.0,25170054.0
The Nut Job, 2014/1/17,Adventure,30000000.0,64251538.0
The Nutcracker in 3D, 2010/11/24,Musical,90000000.0,195459.0
Nutty Professor II: The Klumps, 2000/7/28,Comedy,84000000.0,123307945.0
The Nutty Professor, 1996/6/28,Comedy,55000000.0,128814019.0
"O Brother, Where Art Thou?", 2000/12/22,Comedy,26000000.0,45506619.0
Obitaemyy ostrov, 2009/12/31,Action,36500000.0,0.0
The Object of my Affection, 1998/4/17,Romantic Comedy,15000000.0,29145924.0
Oblivion, 2013/4/19,Thriller/Suspense,120000000.0,89107235.0
Observe and Report, 2009/4/10,Comedy,18000000.0,24007324.0
Obsessed, 2009/4/24,Thriller/Suspense,20000000.0,68261644.0
Obsluhoval jsem anglického krále, 2008/8/29,Black Comedy,4900000.0,617228.0
Oceans, 2010/4/22,Documentary,80000000.0,19422319.0
Ocean's Eleven, 2001/12/7,Thriller/Suspense,85000000.0,183417150.0
Ocean's Thirteen, 2007/6/8,Adventure,85000000.0,117144465.0
Ocean's Twelve, 2004/12/10,Adventure,110000000.0,125531634.0
October Baby, 2012/3/23,Drama,1000000.0,5355847.0
Octopussy, 1983/6/10,Action,27500000.0,67900000.0
Oculus, 2014/4/11,Horror,5000000.0,27695246.0
The Odd Life of Timothy Green, 2012/8/15,Drama,40000000.0,51853450.0
Chasing Mavericks, 2012/10/26,Drama,20000000.0,6002756.0
Office Space, 1999/2/19,Black Comedy,10000000.0,10827813.0
The Offspring, 1987/9/4,Horror,1100000.0,1355728.0
The Oh in Ohio, 2006/7/14,Romantic Comedy,5000000.0,418689.0
Old Dogs, 2009/11/25,Comedy,35000000.0,49492060.0
Old School, 2003/2/21,Comedy,24000000.0,75155000.0
Oliver!, 1968/12/11,Musical,10000000.0,37402877.0
Oliver Twist, 2005/9/23,Drama,65000000.0,2070920.0
Olympus Has Fallen, 2013/3/22,Thriller/Suspense,70000000.0,98927592.0
The Omega Code, 1999/10/15,Action,7200000.0,12610552.0
The Omen, 1976/6/25,Horror,2800000.0,48570885.0
The Omen, 2006/6/6,Horror,25000000.0,54607383.0
On Deadly Ground, 1994/2/18,Action,50000000.0,38590458.0
On Her Majesty's Secret Service, 1969/12/18,Action,8000000.0,22800000.0
On the Down Low, 2004/5/28,Drama,10000.0,1987.0
On the Line, 2001/10/26,Romantic Comedy,10000000.0,4365455.0
On the Outs, 2005/7/15,Drama,250000.0,49772.0
On the Road, 2012/12/21,Drama,25000000.0,720828.0
On the Waterfront, 1954/7/28,Documentary,910000.0,9600000.0
Once, 2007/5/16,Drama,150000.0,9445857.0
Once in a Lifetime: the Extraordinary Story of the New York Cosmos, 2006/7/7,Documentary,1000000.0,144601.0
Once Upon a Time in America, 1984/6/1,Drama,30000000.0,5321508.0
Once Upon a Time in Mexico, 2003/9/12,Action,29000000.0,56330657.0
One Day, 2011/8/19,Drama,15000000.0,13843771.0
One Direction: This is Us, 2013/8/30,Concert/Performance,10000000.0,28873374.0
One for the Money, 2012/1/27,Comedy,42000000.0,26414527.0
One Hour Photo, 2002/8/21,Drama,12000000.0,31597131.0
One Missed Call, 2008/1/4,Horror,20000000.0,26890041.0
One Night with the King, 2006/10/13,Drama,20000000.0,13395961.0
The One, 2001/11/2,Action,49000000.0,43905746.0
One True Thing, 1998/9/18,Drama,30000000.0,23337196.0
Ong-Bak 2, 2009/10/23,Action,15000000.0,102458.0
The Oogieloves in the BIG Balloon Adventure, 2012/8/29,Adventure,20000000.0,1065907.0
Opal Dreams, 2006/11/22,Drama,9000000.0,14443.0
Open Range, 2003/8/15,Western,26000000.0,58331254.0
The Open Road, 2009/8/28,Drama,10000000.0,19716.0
Open Season, 2006/9/29,Adventure,85000000.0,85105259.0
Open Water, 2004/8/6,Thriller/Suspense,500000.0,30500882.0
Orange County, 2002/1/11,Comedy,18000000.0,41059716.0
The Order, 2003/9/5,Thriller/Suspense,35000000.0,7659747.0
Ordinary People, 1980/9/19,Drama,6000000.0,52302978.0
El orfanato, 2007/12/28,Horror,4000000.0,7159147.0
Orgazmo, 1998/10/23,Comedy,1000000.0,582024.0
The Original Kings of Comedy, 2000/8/18,Concert/Performance,3000000.0,38168022.0
Original Sin, 2001/8/3,Thriller/Suspense,26000000.0,16521410.0
Orphan, 2009/7/24,Drama,20000000.0,41596251.0
Osama, 2004/1/30,Drama,500000.0,1127331.0
Oscar and Lucinda, 1997/12/31,Drama,12500000.0,1612957.0
Osmosis Jones, 2001/8/10,Comedy,70000000.0,13596911.0
Othello, 1995/12/14,Drama,11000000.0,2844379.0
The Other Boleyn Girl, 2008/2/29,Drama,40000000.0,26814957.0
The Other Dream Team, 2012/9/28,Documentary,500000.0,134109.0
The Other Guys, 2010/8/6,Comedy,100000000.0,119219978.0
The Other Side of Heaven, 2001/12/14,Drama,7000000.0,4720371.0
The Other Woman, 2014/4/25,Comedy,40000000.0,83911193.0
The Others, 2001/8/10,Horror,17000000.0,96522687.0
La otra conquista, 2000/4/19,Drama,3500000.0,886410.0
Our Family Wedding, 2010/3/12,Comedy,14000000.0,20255281.0
Our Idiot Brother, 2011/8/26,Comedy,5000000.0,24814830.0
Out Cold, 2001/11/21,Comedy,11000000.0,13906394.0
Out of Africa, 1985/12/18,Drama,31000000.0,79096868.0
Out of Sight, 1998/6/26,Drama,48000000.0,37562568.0
Out of the Blue, 2007/10/19,Drama,4600000.0,728.0
Out of the Furnace, 2013/12/4,Drama,22000000.0,11330849.0
Out of Time, 2003/10/3,Thriller/Suspense,50000000.0,41083108.0
The Out-of-Towners, 1999/4/2,Comedy,40000000.0,28544120.0
Outbreak, 1995/3/10,Thriller/Suspense,50000000.0,67823573.0
Outlander, 2009/1/23,Adventure,50000000.0,166003.0
Outside Providence, 1999/9/1,Comedy,7000000.0,7309628.0
The Outsiders, 1983/3/25,Drama,10000000.0,25697647.0
Over Her Dead Body, 2008/2/1,Comedy,10000000.0,7570127.0
Over the Hedge, 2006/5/19,Comedy,80000000.0,155019340.0
Owning Mahowny, 2003/5/2,Drama,10000000.0,1011054.0
The Oxford Murders, 2010/8/6,Thriller/Suspense,10000000.0,4803.0
Oz the Great and Powerful, 2013/3/8,Adventure,200000000.0,234770996.0
Der Baader Meinhof Komplex, 2009/8/21,Action,19700000.0,476270.0
Babe, 1995/8/4,Adventure,30000000.0,63658910.0
Babe: Pig in the City, 1998/11/25,Adventure,80000000.0,18319860.0
Babel, 2006/10/27,Drama,20000000.0,34302837.0
Baby Boy, 2001/6/27,Drama,16000000.0,28734552.0
Baby Geniuses, 1999/3/12,Comedy,13000000.0,27151490.0
Baby Mama, 2008/4/25,Comedy,30000000.0,60494212.0
Babylon A.D., 2008/8/29,Action,45000000.0,22532572.0
Baby's Day Out, 1994/7/1,Comedy,50000000.0,16581575.0
Bacheha-Ye aseman, 1999/1/22,Comedy,180000.0,933933.0
The Bachelor, 1999/11/5,Romantic Comedy,21000000.0,21731001.0
Back to the Future, 1985/7/3,Adventure,19000000.0,210609762.0
Back to the Future Part II, 1989/11/22,Adventure,40000000.0,118450002.0
Back to the Future Part III, 1990/5/24,Adventure,40000000.0,87666629.0
The Back-up Plan, 2010/4/23,Romantic Comedy,35000000.0,37490007.0
Bad Boys, 1995/4/7,Action,23000000.0,65647413.0
Bad Boys II, 2003/7/18,Action,130000000.0,138540870.0
Bad Company, 2002/6/7,Action,70000000.0,30157016.0
Bad Lieutenant: Port of Call New Orleans, 2009/11/20,Drama,25000000.0,1702112.0
The Bad News Bears, 2005/7/22,Comedy,35000000.0,32868349.0
Bad Santa, 2003/11/26,Black Comedy,18000000.0,60060328.0
Bad Teacher, 2011/6/24,Comedy,19000000.0,100292856.0
Baggage Claim, 2013/9/27,Romantic Comedy,8500000.0,21569509.0
Baghead, 2008/6/13,Drama,200000.0,140016.0
Bait, 2000/9/15,Action,35000000.0,15325127.0
The Ballad of Cable Hogue, 1970/5/13,Western,3716946.0,3500000.0
The Ballad of Gregorio Cortez, 1983/8/19,Western,1305000.0,909000.0
The Ballad of Jack and Rose, 2005/3/25,Drama,1500000.0,712294.0
Ballistic: Ecks vs. Sever, 2002/9/20,Action,70000000.0,14294842.0
Bamboozled, 2000/10/6,Drama,10000000.0,2185266.0
Bananas, 1971/4/28,Comedy,2000000.0,0.0
Bandidas, 2006/9/22,Western,35000000.0,0.0
Bandits, 2001/10/12,Comedy,75000000.0,41523271.0
Bandslam, 2009/8/14,Comedy,20000000.0,5210988.0
Bang, 1996/4/1,Thriller/Suspense,10000.0,527.0
The Banger Sisters, 2002/9/20,Comedy,10000000.0,30306281.0
Bangkok Dangerous, 2008/9/5,Action,45000000.0,15298133.0
The Bank Job, 2008/3/7,Thriller/Suspense,20000000.0,30060660.0
